sentence,label
think instructor invest iinovate method teaching instead reading module try something engaging fun learn students engaged freedom express without fear reprimanded something done wrong also suggest consideration quizzes exams sometimes lms accept answer correct answer mispelled score remained unchecked,0
knowledge internet connection signals situation students speaking tone accepting positive criticism,0
time students passively receive information regarding topics think instructor consider giving engaging activities avoid dull moments class,0
considerate students lalo ol class everyone stable internet connection dont shame students cant participate well mahina internet connection,0
strict even students nothing one point got mad thought someone answering google meeting thats voice kind sounded like mans quite humiliated made hesitant come class,0
student mental health emotional support approach students nicely every small thing makes complicated online class students aware policies however avoid unexpected noises stop noise get mad says anything reading lesson explaining approach students poor humiliated front classmates promises talk class shouts insensitive teacher longer year must aware things,0
scheduled time,0
give examples topic,0
time utilization,0
lms training,0
think need improve way teaching,0
considerate especially working students,0
consistency teaching,0
avoid absent,0
time cope provide solution problem,0
scheduled time,0
make class interactive since rarely ask questions however thats understandable might worrying one would answer still hes great professor literature,0
follow schedules,0
consistency teaching us synchronous session,0
late discussion time table course aligned school calendar anymore think instructor work conflicts schedule time class remedies done class affected,0
magaling maayos naman po magturo si sir lang pi sya nakakapagturo madalas yun lang po yung tingin iimprove,0
exchange information students professor,0
needs attend classes hour,0
think need improve way teaching,0
punctuality absent oftentimes,0
time utilization application activities,0
want calm talking thing aint give help students,0
think need improve way teaching,0
scheduled time,0
avoid absent,0
think instructor conduct online sessions accommodate needs students need help interpreting analyzing texts,0
explain instruction understanding makes us confused,0
consistency teaching synchronous class,0
time utilization,0
giving considerations right answers marked wrong,0
sana naman po considerate comes exams quiz lalo part naman yung pagkakamali must atleast show consideration admit mistakes kasi kaming students nag ssuffer errors kept blaming lms kayang naman actions part wont listen concerns also sana naman yung exam statement correct tapos copy paste po kabisado buong modules,0
professor inconsiderate many instances gave us quiz turned answers sure appears incorrect assumption mistakenly input wrong incomplete answers lms considered correct even though reach regarding matter seems care anything resolve issues,0
considerate specially time pandemic everyone privileged,0
po sakin siguro po yung pag entertain prof pag po personal message po kay sir po nagseseen message pag nagpm kay sir,0
pls considerate naman next time,0
giving little consideration students experienced problems regarding lms,0
mahilig magovertime considerate estudyante magulo magbigay instructions,0
hope practice giving consideration students especially problem poor internet connection,0
itugma po oras exam batay type ipapaexam,0
sometimes theres schedule conflict,0
consideration unexpected situation quiz rechecking automated answer,0
consideration empathy important especially time pandemic students difficulties distance learning,0
professor address class concerns even class gave concerns doesnt anything solve always problem quizes exams end scores remained low even answers correct considered wrong,0
follow modality teaches us even asynchronous time good actually give us activities time class runs 7 830 always late dinner,0
forgot said think something pagpapatawa guess hes wrong makes us laugh without knowing cameras turned,0
give examples topic,0
think need improve way teaching,0
time utilization,0
exam made professor since professor teaches different thing even subject,0
lively,0
dont suggestions improve enough,1
wala naman po kasi magaling maayos naman po magturo si sir,1
cant see areas need improve already good teaching course say show others shown us class,1
activities,0
explanations terms,0
time utilization,0
none,1
actually sir already good professor think areas improve teaching also,1
think instructor also need conduct forms assessment exams conducted course essay type,0
feels like hes hesitant sometimes speak say wants say thats understandable since cameras sometimes students take time respond hes still one best professors ive met semester,0
need improvement top tier already,0
explain topic simple way,0
think need improve way teaching,0
far dont see area needs improve,1
says shes good english language think well,1
gives examples explain topic simple way,0
already wish good luck success,1
none far,1
give activities make us understand lesson,0
guess students give exact answer reveal already save time class nonetheless know practice students reasoning critical thinking,1
make class recitation comfortable,0
doesnt consider working students always focuses answer mind undermines ideas students,0
organized question first throwing students sometimes confused hes still discussing questioning happens sometimes,0
learn appreciate students input class interaction,0
think need improve way teaching,0
use spanish words,0
talking another language dont understand fun,1
must aware concerns students regarding lms must reachable able contact messenger,0
explain topic simple understandable way,0
timeconsumingtime management half time spent attendance,0
think instructor refrain giving activities holidays break season,0
whole class rely reports instructor minimally gives additional information regarding topics think also provide comments report conduct next time students know strengths maintain weaknesses work,0
think need improve way teaching,0
scheduled time,0
avoid absent,0
giving input regarding topics,0
guess make class interactive know,0
must tackle first topic make things understanding assigning report lesson also needs approachable,0
consistency teaching synchronous class,0
need discuss,0
punctuality said said,0
must proper schedule,0
dont recommend whats improve keep students motivated,1
medyo busy po nagsusuffer po pagtuturo,0
need improve thankyouuu prof,1
good,1
need improve thankyouuu,1
nothing improve,1
wala po masabi,1
good add consiration stunts teach well style,1
provis enough time stunts complete tasks,1
need improve thankyouuu,1
time imanage time di po nagsusuffer topic lalo students,0
nothing improve,1
dont recommend whats improve keep students motivated,1
must proper schedule teach,0
explanation,0
must check learning materials going class typographical errors learning material,0
honestly subject favorite senior high school skill dexterity prof back also cant quite imagine every lesson given every listening dont understand much cant elaborate properly rest question left students better understand,0
pagtuturo po po namen maintindihan yung tinuturo kasi po time po nalilito maam tinuturo nya,0
understanding keep students motivated,0
po mas dagdagan yung examples nag di discuss po kasi sakin nakakalito po sobra lalo dun hypothesis testing,0
explain broadly topics really difficult understand especially virtual mode,0
mas gamayin po paggamit technology mas balanse pagturo purely discussion type po engagement mas lalo maappreciate beauty statistics,0
need improve thankyouuu,1
time understandable po yung pagiging busy need po imanage time mas siyang time discuss everything kasi sobrang busy limitado time naghahabol po catch lesson biglaan,0
nothing improve,1
dont recommend whats improve keep students motivated,1
must proper time management busy person,0
sometimes theres schedule conflict,0
knowledge instructor deliver knowledge important must considered,0
goods po,1
none think best instructor,1
terms teaching satisfying since clearly understood topics discussed furthermore excel hassle understandable therefore needs practice using present another topic solutions require tables,1
explanation,0
energy,0
since history math lecture mas buhay po pagtuturo mas aral po history,0
dont recommend whats improve keep students motivated,1
none,1
need improve thankyouu,1
po clear instruction,0
needs considerate understanding,0
must give students copy lessons make exam multiple choices especially part salawikain system recognizes one specific answer meaning words broad smile,0
mas mahinahon gracious patient understandable si maam mas madali siyang maunawaan students,0
considerations take activities valid reasons proof,0
yung quiz puro po identification kunyare po kahulugan idyoma madami syang pedeng ipakahulugan mahirap magsagot yung ilalagay sana mag multiple choice po mabait po si maam wag lang gagalitin,0
patience student sometimes catching lesson,0
maybe add topics ideas lesson excellent teacher,0
need improve thankyouuu,1
rin po prof major subs next sem,1
wala,1
nothing improve nice,1
dont recommend whats improve keep students motivated,1
yung quizzes lang po siguro questions quizzes naman review discuss modules medyo mahirap po,0
nothing improve,1
wag po masyadong habaan explanation,0
dont recommend whats improve keep students motivated,1
maybe must whiteboard anything writes key words wants teach,0
wala po,1
hope give time answer assessment quizzes,0
dont recommend whats improve keep students motivated,1
wag puro reporting variety mas marinig po yung ituro students,0
must also teach makes us report lessons start,0
nothing improve,1
times would fb live wasnt able meet us personally think class google meet zoom better,0
approach students,0
cant think anything needed improve since already liked explained things us overall enjoyed subject,1
improvement making sure students understand lesson proper,0
pls sunod schedule,0
let students know make answers wrong,0
reduce modules hehe,0
patience,0
patience,0
considerate students,0
add time activities especially sap activities,0
think none full knowledge subject teaching,1
think consideration,0
think maam glad needs tells us wrongs quizzes taken able make right,0
make class lively overall good teacher 3,0
clarity teaching far good,0
approach student,0
nothing always clearly delivers lessons,1
hope professor meet us,0
sometimes theres schedule conflict,0
none think part instructor though mmeet,1
far goods si mam,1
instances students must remind attend class making action sometimes shes clear giving insctructions,0
improvement giving instructions activities,0
joking hehe,1
teaching strategies online,0
nothing hes best,1
learn give updates student surprise quizzes,0
one area instructors improve understanding lms works instances got answers wrong since werent provided clear instructions answer correct yet erroneous due special characters also one majors answers incorrect since questions stated first problem dont know answer tried approach instructor heshe unable help didnt offer us consideration,0
easy understand examples,0
hope would considerate schedule avoid quizzes exercises weekends hope stick schedule given hope could explain course way students understand,0
ways teaching kind confusing,0
approach student,0
better understand subject,0
must give clear instructions updates,0
needs render time teaching concrete decisions pabago understanding students situation,0
hope could meet often prof approachable,0
time management lesson activities,0
hold synchronous meetings scheduled,0
think meet students made lecture,0
approach students,0
conducting online classes connection students teaching lesson said schedule,0
online class discussion lessons,0
approachable maybe lot work improves matter,1
need explain information rely report students good prof,0
coping amd addressing student situation,0
try make powerpoint presentation explain topic dont read book okay let students report topic okay entrust teach things,0
lang po yung pagtuturo po kase po po sya nakakapagturo kase po exam nya po po kase kasama lesson binigay nya po po nahihirapan throughout maganda po pagtuturo nya samin,0
better learning materials,0
thought hope became less strict stunts perfect execute every activities trying hard perfect lacked time body hurts much,0
coping addressing stunts situation,0
sir wag naman po sana every week vio sakit braso,0
wag sana weekly magpagawa weekly sakit katawan eh,0
needs patience give consiration stunts,0
,
please lessen activities weekly vios give time us vios since easy every stunt,0
dont give activities weekly arms yet fine previous activity,0
think po yung pano po sya magturo po pangmaliliit samin laging yung studyante ganto kapansanan po malaging po sya magturo pagaarnis po yun lang salamat god bless wag po kayo magalit nagsasabi lang po totoo,0
sir need consiration stunts illness,0
coping addressing student situation,0
paki lessen po yunf pagiging matapang sungit hehe kasi po representative po section nakikita kopo nahihirapan po kaming makapag tanong sainyo without worrying baka magalit kayo samin,0
need step aside high tone voice student cant answer question lower pressure student,0
patience,0
umm wala po kase alam po best teach us mas mapapadali,1
sometimes understand saying great professor,0
none maintain way teaching,1
coping amd addressing student situation,0
coping addressing students situation,0
recycling codes hes using teaching recommend using new set codesproject better clearer understanding,0
needed professor,1
masasabi lang po mas lalong nyo po galingan magaling kayo sir napakabait nyo pong teacher nakilala section po,1
treats student knowledgeable actual cases cant keep,0
tingin kopo yung communications students way hes engaging conversation po hes asking,0
coping amd addressing student situation,0
wala naman po kase sakin po madami kaming student meet nya kase po 2 section po magkakasama nya po ihandle lalo po kaming student nya ibang year po,1
need improvement sir need maintain way teaching,1
maybe lessen question students,0
hope announce earlier classes async classes little patient recitation,0
giving considerations students giving double efforts attend class even though work avoid mocking said shouldnt attend class anymore instead work full time,0
hope lessen yung pagiging intimidating mainitin ulo gives us pressure nagkakaroon fear pumasok klase wont deny fact enjoy learning subject wish try improve environment class,0
patience,0
sana po approachable naman po po yung nakakaramdam namamaluktot bituka,0
doesnt consider working students like telling work shouldnt study,0
nothing shes already fine,1
need time able teach us,0
coping amd addressing student situation,0
nothing take care health,1
umm lang po yung schedule time nya po mas lalong pong matututunan aral,0
maam po mas effective po yung live teaching kesa yung youtube lang kasi po youre one fave teacher po kayo mag switch yt yung lecture ewan lang po lang yung ganun tinatamad manood ganun ilang ulit panoorin parang kakaunti lang pumapasok utak unlike nung live po kayo,0
think po way teach po kase po lacking lesson po natuturo palaging late po,0
needs attend class right time must teach us lesson also needs prepared teaching us never teach us subject pointed teach us learned nothing subject,0
coping addressing student situation,0
want take care health teach us times nakakapagturo naliit yung chance matuto way yung pagtuturo nakakabitin please take care health want learn,0
updated,0
discussion time,0
need elaborate clearly teaching,0
improve time management,0
teach regularly provide better example,0
name,
think must give feedback messages consultation hours,0
nothing,1
subject okay naman po yung way teaching nya simple nandon naman main ideas,1
think need improve deliberates lesson well every student understand lessons,1
wag po masyadong seryoso time hehe,0
think need improve deliberates lesson well,1
po mag handle maraming class wag po sana mag handle po nahihirapan mag accomodate concerns hehe,0
effort needed subject,0
try explain parts modules understand clearly thats thanks,0
learn good way teaching history,0
huhuhuhu sir wag po kayo bagsakan magbigay activities tt,0
think improve following time online class notify lms know assessments activities,0
,
far okey naman posatisfued naman po kame,1
reduce pressure given stunts,0
consirate,0
dont strict good reason also dont forget respectful stunts answering concerns dont think highly consirate,0
effort need subject,0
sana po hinay hinay expectations lalo nd naman po malakas nd rin po sya mamamaster loob ilang araw,0
overall satisfactory,1
,
say instructor really professor attending online class time,1
unrstandable situations stunts spec working stunts time submit tasks thanks,0
much activities,0
least nothing,1
effort focus needed subject,0
think okay naman po sya,1
think improve following time online class notify lms know assessments activities,0
,
hope teaches always,0
effort needed subject,0
least nothing,1
,
po magets yung terms nya hehehe,0
use onscreen board,0
think improve following time online class notify lms know assessments activities,0
freely access recorded video lesson us watch whenever need understand,0
think improve following time online class notify lms know assessments ctivities,0
patience get works coz many em students working like submission date extension thanks,0
wala naman po approachable naman po sya questions,1
effort needed subject,0
,
giving activities,0
need area improvements since clearly taught lessons throughout semester teach us face face im sure would excellent professor excels duty,1
goods si sir,1
please extend time quizzes,0
nabibitin lang po explanations okay naman po makes sure answer questions students okay naman po,1
sometimes theres schedule conflict,0
dont think hes good teacher hes way teaching bad unclear talks destroying students confidents hes smirking laughing students opinions,0
needs understand students situations maybe reply question regarding midterm exam,0
think improve following time online class notify lms know assessments ctivities,0
try explain yung lessons nya po wag nya lang po tagalugin yung lesson nya explain nya po sana pano nagiging essential yung tinuturo nya,0
needs attend class notify class cant make missing action whole finals needs work professionalism stop saying rude offensive words shame students,0
active class replies concerns minimal,0
first stop shaming students ideas given doesnt suit taste learning institution everyday debate session internet cancel culture also make clarified announcements going attend scheduled class giving lessons quizzes updates previous tasks lastly least give us clear instructions activities quizzes exams dont like guessing games academic performances line,0
,
effort needed subject,0
try explain clearly instructions sometimes fell confusion po yun lang po thanks,0
youtube videos background music needs lower volume attend classes often,0
making depth lessons,0
effort needed subject,0
okay po si mam,1
,
think improve following time online class notify lms know assessments activities,0
mag update po sya sana magtuturo sya,0
many things professor lacks first least notify students scheduled date synchronous asynch also attend class job instructor always absent almost whole midterms throughout finals term lastly clear instructions proper usage words discussing lacks teaching database management english grammarhe must consider words use discussing since us adept english language results confusion students including,0
attend class past days didnt show entire finals,0
try explain lessons understand easily teaching us,0
times werent informed theres class guess consider information least 1 student class wont able teach period,0
teaching method think every time discuss something vibe discussion nothing else time class morning makes student bored sleepy think energy going around class teaching,0
think improve following time online class notify lms know assessments activities,0
hes making announcement going attend meeting,0
needs learn teach manner students grasp also needs attend class schedule give announcements cant class,0
effort focus needed subject,0
dilligent teaching,0
knowing feelings students feels alone,0
presentation,0
need improve presentation,0
sometimes modular removed classroom,0
maybe sir need improve voice sometimes understand saying,0
sometimes remove modules sometimes late send activities,0
professional learning,0
god,1
nothing improve,
wish didnt delete course materials uploading days,0
dont think prof need area improvement always give best every class,1
wala naman po,1
dilligent teaching responsible,0
please attend often,0
attend meet,0
,
professional learning,0
think least announce synchronous class students dont wait,0
wala po paramdam,0
cant rate well since havent taught us much yet,0
improve time management hard learn subject doesnt time teach,0
sir need add information student like information course,0
teaching class,0
low volume voice sometimes unclear instructions,0
weak voice unclear instruction,0
madalas pumasok updating us synchronous class wala,0
must able engage students,0
wala naman po,1
think class representative per section class representative would one inform us instructor would meet us would leave activity,0
discussing important details lessons,0
attend class time,0
,
maam really needs clarify important information lesson sometimes lesson fast cant keep lesson,0
good professor think ready,1
need improve way explain,0
maybe needs slow bit way speaks doesnt teach fast,0
engagement students discussion,0
professional learning,0
none,1
please make lectures interesting increase engagement students,0
,
course way speak,0
must learn engage students,0
sometimes professors voice low hear right volume tone student cant hear clearly,0
sometimes low volume voice,0
medyo po energy magturo,0
need recitation activities prove students understand lesson,0
uniqueness,0
course need improve beacuse good,1
need improve none good teaching,0
wish available time lesson super busy things think betterment class,0
professional,0
good professor nothing improve,1
dont think maam need improvements,1
dont think ms need area improvement every class always give best,1
none,1
wala naman po,1
needs clarity order teaching,0
lack technological skills knowledge,0
lack technological skills,0
need specific,0
coverage activities exam madalas coverage naituro po hehe,0
ready nothing improve,1
professional learning,0
quizzesexams often confusing,0
use student feedback shape learning time learning strategies,0
encourage emphasize conceptual understanding procedure,0
exams even lessons taught students think maam needs update questionairre exam,0
dont think prof needs area improvement every time always gives best us,1
improve presentation,0
mabilis po magturo po yung activities malayo tinuro po,0
,
think present class,0
instructor need add details specific lesson taught us,0
none,1
sometimes available another lesson understand maams excuses,0
information,0
professional learning,0
nothing improve,1
enough experience teaching style answer question hoped lectures class often,0
dont think ms needs area improvement always makes sure every class give best,1
wala naman po,1
creativity,0
make clear instructions sometimes answer questions correctly understandable,0
dont know hahaha,
maybe ease activities heavy every week new output needs submitted,0
maybe give time deadlines,0
engaging approach teaching,0
visual organization within lesson activity document file,0
none,1
needs clear explanation reading lesson okay,0
think nothing improve right,1
sometimes teaching us cant clearly hear voice maybe needs speak louder students understand lesson,0
honest area improvement sir think must adaptable every situation sometimes feel like always problem terms high technology think age think big deal,0
instructor coach identified specific area improvement define specific individual goal area identify related organizational goals specify measure success goal accompanied list specific actions accompanied list resources required,0
wala naman po,1
lack technological skills extensions workload,0
lack technogolical skills overwork load,0
ofcourse presentation class,0
professional learning,0
presentation,0
nothing improve good professor,1
,
none consideration every students respect time,1
times medyo mabilis yung way teaching students di maka engage topic ending get interested dig read sometimes yung strictness turn inconsiderate someone though understand theres rules follow times gives consideration wifi data ginagamit pass google forms time deduction worst case di nasend di tatanggapin hope di ganto next time,0
way teaching,0
sana medyo lively less serious yung class,0
explain discuss class,0
sana po gumamit rin ibang learning material aside module word format mas matuto po prof po gumagawa ppt discussions mas effective po yun,0
explanation lessons,0
mode teaching,0
medyo dalian naman po quiz exam,0
even though knowledge excellent sad say lacks heart felt like try connect us hes focused performing task,0
communicating interacting student,0
hope make explanation much easier understand,0
instructor needs engaging students care person behind camera circular pieces meet virtual meetings kind considerate online set human robots,0
siguro po yung way pagtuturo po kasi anong pakikinig every morning wala gaano naaabsorb tinuturo medyo nakakaantok po yung boses po yung pag seatwork quiz malate lang saglit deduction agad lms nagpapaquiz po,0
try discuss lessons profoundly,0
delivery topics sufficient students assessments mostly seen modules hes considerate sometimes internet problems though solid evidence,0
give examples specific situations,0
knowledge instructor deliver knowledge students important must considered,0
interaction students,0
maybe explain little lessons topics,0
way reads lesson tone voice think improved order gain attention students,0
lessons please,0
engaging properly students transfer knowledge students good instructor,0
improvement audio quality maybe mic hes using closer mouth even unnecessary noiselike breathing little disturbing,0
sometimes theres schedule conflict,0
professor read module examples given accessible time activity enough us answer questions computation read paragraph answer item time gave seat work consists many items items long question lot time us unable finish end given seat work enough time answer,0
time answer questions gform always tend nervous lead guessing answers submitting yet finished suggest least make longer thank,0
explain topics reading hand outs,0
always put mind students capable reach said time quizzes limited time given student cared even though didnt know especially students currently work also dont always changed decisions comes everything consistency words decisions,0
wish considerate situations students might sound unfair feel students adapted onto rather adapting students despite thank maam hardwork,0
time management avoid unrealistic expectations especially midst pandemic,0
improve communication students make participate class,0
areas improvement instructor engagement students discussion,0
honestly speaking prof good instructor already knows discuss class thats believe best instructor theres room improvement always best us learn improve knowledge skills,1
cant think areas needs improve,0
think using increase text size better instead using screen zoom feature,0
wala mahusay,1
nothing particular,1
instructor coach identified specific area improvement define specific individual goal area identify related organizational goals specify measure success goal accompanied list specific actions accompanied list resources required,0
give students coding activities often application purposes,0
none best prof,1
professional learning,0
think need improve shes good teaching,1
none,1
say nothing improve good professor,1
wala naman po,1
none discuss clearly understandable every lessons,1
nothing much since teaching already good,1
need improve good teaching,1
think none shes good,1
maybe could programming exercises output,0
use student feedback shape learning time learning strategies,0
professional learning,0
also presentation,0
nothing improve skilled professor,1
efficient way teaching,0
give exercises quizzes exams,0
struggles teach trying times needs guidance comes gadgets,0
needs materials teaching algebra,0
understandable subject somehow difficult could given us youtube videos support lessons easily grasp lesson without much jargon hope would flexible deadlnes,0
modify reevaluate given,0
think maam excimiano must patient students think must learn adaptable especially technology,0
become slightly strictly students,0
needs improvement giving examples based books modules,0
po mabilis po magdiscuss,0
please make lectures engaging,0
use digital whiteboard solutions class instead highlighting,0
sometimes instructor clearly state important facts lesson,0
areas improvement instructor wish consider extending time students taking quiz,0
explaining,0
bigay po sana example especially alg,0
low volume voice low clarity voice consider time students making modules,0
presentation,0
low volume voice sometimes unclear instruction,0
wish consider extending deadline time answering quiz,0
sometimes dont class circumstances assure fulfill next meeting,0
understand working students thank,1
consistent weekly synchronous class,0
hope dont make high standards grading us instead fair way grading us hes always fair afterall,0
cant think improvement well give us different information need course,1
nothing good already,1
time class,0
always give considerations,1
cant improvement teach deliver every lesson course well,1
consistent weekly synchronous class,0
sana po unahin nya po yung nya kase sakit nagtuturo po tsaka po sana magpahinga po dami lead po maam deserve rest time kase po po sakin mas estudyante makikita si maam laging masaya sakit yun lang po salamat po maam dan,0
nothing shes good professor already,1
approachable,0
inprovement instructor good handling course subject,0
nothing always teach us im contented,1
doesnt fall short anything dont see part lacking believe always room improvement,1
nothing improve,1
wala po kase magaling magturo,1
beyond first term midterm final term significantly less individual activities relation subject hand would make look like professor trusts students capable learning lesson without evaluations instances students didnt quite understand subject enough late professor ultimately finds little opportunities remain,0
way nang pagsasalita medyo iloud,0
although attributed preparing potential shift facetoface classes midterm final term felt lacking terms activity sure prelim term included graded recitation promised throughout whole semester words graded recitations activities expected slowed halt final term precedes,0
sana di masyadong nakakatakot mag turo hahaha,0
doesnt fall short anything dont see part lacking believe always room improvement,1
maybe make discussion slower easily catch learn lesson,0
time,0
none hes good teaching,1
wala po maayos po magturo,1
nothing okay way explained lessons,1
approachable,0
approachable,0
think ouncing class,0
updating,0
mercy,0
doesnt fall short anything dont see part lacking believe always room improvement,1
nothing improve,1
meetings po sana explanations,0
maybe lielow muna madaming task kase nagiging busy lagi lagi namemeet tuwing oras klase,0
way teaching,0
siguro po need iimprove mas iguide po yung students kase naman po students alam tama mali yung lalo pagdating requirements pinapagawa,0
would really give much recommendations improvement would system like personnel charge said system must make sure utilized within semester rather become fleeting thought area improvement necessarily possible removal said system preferred circumstances make inevitably unusable necessarily sound like problem thats another cluster words students remember instead actual lesson material,1
hope handle class well whole sem meet one time,0
cant really say anything oppressive fear excessive respect simply think way improve delivery lessons overall approachability,1
doesnt fall short anything dont see gap know always room improvement,1
magupdate po students magkaklase po naghihintay students,0
nothing improve,1
way teaching,0
announcing class,0
maybe voice medyo lakasan,0
think im contented way teach us us every meetings,1
yung makapagturo lagi wish good health,0
health wealthy always healthy god bless,0
speaks well without stutters,0
doesnt fall short anything dont see part lacking believe always room improvement,1
wala po iimprove magaling maayos magturo,1
handling past lesson,0
links infos,0
approachable,0
think theres need improvement think communication skills commendable im lucky become instructor semester,1
theyre visuals,0
funny moments,0
nothing improve,1
doesnt fall short anything dont see part lacking believe always room improvement,1
think time giving quizzes activities,0
think engage students,0
magbigay overview topics magpareport,0
group reporting went well went better better week time passed start midterms took upon explanations lessons became less interpretative level able convey students old traditional way teaching nothing wrong idea students learn lesson beforehand make presentation convey took lesson towards rest class good use time rest semester lacked vibrant tone prelims held words try keep crafty try find ways students learn subject easier rather interpret idea hard dont clue start piecing together information within topic,0
giving real life examples regarding topic,0
communication students approachable,0
sana lang able meet us medyo madalas felt like mas sana kaming matututunan mas maraming beses meet,0
hope could give sample activities doesnt apply scores maybe plus highest student something students need practice giving resources ability explain activities good dont know others sir expect us go class already read something also bring questions mind could practice discuss outputs ask questions clear us class pressure goes quiz score upon practicing read applied professor loved taught us value scores learning,0
give consideration students passing outputs taking quiz exam time unfair students lazy students apparently got even highest scores grade deduction scores please bring back original grading system f2f classes cause help many students hard live pandemic,0
manage time well sometimes cancel class unexpectedly,0
sometimes theres schedule conflict,0
goods po si sir,1
hope could meet us,0
ice breaker,0
try engaging students,0
nothing improve,1
presenting video link rather google meet improve clarity subject matter allow access vital information needed obstruct way equally important lessons,0
doesnt fall short anything dont see part lacking believe always room improvement,1
time,0
good explaining things dont think needs improvement,1
think clarity discussion activity sometime,0
approachable,0
improve po sana yung connection students class po,0
iimprove yung way nang pagtuturo,0
none problem,1
dont think anything improve teaching best teach every student well,1
areas make comfortable teach feel laziness teach students,0
clear voice class,0
use student feedback shape learning time learning strategies,0
sometimes quick explain,0
times activities unounced,0
wala naman po interactive listening sya opinions students nya,1
sometimes internet connection slow professors fault perfect,0
clear instruction class,0
commit professional development,0
sometimes quick explain,0
gave activities,0
accessibility approachability outside class hours,0
pefect,1
google meet zoom,0
areas make comfortable teach feel laziness teach students,0
wala naman po oks naman,1
flow lesson messy sometimes ideas cant conveyed sometimes,0
dont think anything improve teaching best teach every student well,1
better teaching google meet zoom,0
implementing stricter rules better improvement students,0
use student feedback shape learning time learning strategies,0
interaction students,0
speaking discussing class,0
areas improvement instructor lesson needs slow speaks fast,0
shes already confident knowledgeable handling course really well,0
could interactive students,0
areas make comfortable teach feel laziness teach students,0
dont think,1
dont think anything improve teaching best teach every student well,1
areas make comfortable teach feel laziness teach students,0
make take extension lms working,0
maybe hoping contact outside class time,0
providing clear instructions especially quizzes exam,0
accessibility approachability outside class hours,0
nothing problems encounter course technical,1
reachability thoughfulness giving consideration students,0
instructor needs respond clearly student asks important projects outside class hours,0
needs details explaining topics instructor covey course tackling,0
model taught experience remember sitting class differentiated instruction,0
dont think anything improve teaching best teach every student well,1
perfect,1
needs improve clarify teaching follow lessons fasters,0
sometimes quick explain,0
use student feedback shape learning time learning strategies,0
way instructor make learning material needs improvement fonts instructor uses arent readable,0
shes busy still never lost connection us,0
clear instructions exam,0
nakakashock yung exams,0
needs imporve way explains,0
areas make comfortable teach feel laziness teach students,0
could studentteacher verbal interaction class,0
dont think anything improve teaching best teach every student well,1
instructor needs slow bit explaining lesson elaborate clearly instructions order avoid questions,0
dont think anything improve teaching best teach every student well,1
activities could use clearer instructions accessibility instructor students,0
meet us often classes,0
use student feedback shape learning time learning strategies,0
shes good enough,1
sometimes quick explain,0
areas make comfortable teach feel laziness teach students,0
need teach students properly,0
wala naman po,1
instructor bit fast teaching lesson,0
even though sometime explains fast still understand topic,0
instructor needs explain lessons show examples,0
pag nagtututo synchro daymeet sana po mas madami pang example specially interactive english mahirap malaman yung tama mali dealing interaction sets words mahirap maidentify tama mali yung naconstruct sentence paragraph etc,0
perfect,1
use student feedback shape learning time learning strategies,0
always update students problems like didnt receive link every meeting thats always ask self study lesson upload lms,0
need improvement improve us students learned lot writing learning language english surely use future professional even though see virtually,1
make take extension lms working,0
needs improve organize teaching needs explain topic taught activities quickly,0
needs improvement flow lesson,0
wala ok naman po,1
patience kindness gave students,0
improvement understandable explanation activities,0
modules course materials unfinished times,0
dont think anything improve teaching best teach every student well,1
areas make comfortable teach feel laziness teach students,0
quick teach sometimes,0
needs improvement demonstration course like instructor needs hands teaching instructor would show learning material hands demonstration,0
accessibility approachability outside class hours,0
areas make comfortable teach feel laziness teach students,0
need improve explaining talking slowly discussing,0
reachability quiz answer key constructed neatly notice give quiz lms even though got correct answer based module answer still wrong answer key ambiguous,0
model taught experience remember sitting class differentiated instruction commit personal professional development use student feedback shape learning time learning strategies,0
cant relate sometimes,0
accessible also outside class hour kase po madaming tanong tulong po,0
coping,0
vague instructions nya po di mafigureout specifically pano,0
improvement understandable questions activity,0
instructor needs slow bit explaining lessons,0
communicating students,0
dont think anything improve teaching best teach every student well,1
prof always reachable al ways online,0
dont think anything improve teaching best teach every student well,1
areas make comfortable teach feel laziness teach students,0
areas perfect,1
sometimes quick explain,0
use student feedback shape learning time learning strategies,0
shes almost perfect help guide teach us step step,1
wala po nice teaching approach nya,1
accessibility approachability outside class hours,0
needs improvement making learning materials,0
goods si sir,1
times nabibitin lang turo okay naman po,0
sometimes theres schedule conflict,0
suggest instructor listen students concern instructions quizzes activities assessments clear understandable,0
diligence teach subject clear instructions wag po sana magbigay secret task nagulat instructed two classmates magrereport di po alam graded pala yun considerate po sana nagkaproblem po lms tapos parang kasalanan po,0
learn instruct give enough information explain ppt clear idea dont reading,0
think area need improvement way gives assessment students,0
comes quiz times maling answer quiz sometimes tama namamali system wrong input answers,0
teachings,0
much reporting suggest whenever report groups end give feedback support ideas happen also suggest manually check quizzes us students correct wrong system fault yet received consideration,0
follow schedule classes give consideration students interms quizes complains,0
engaging asking students perceptions lesson,0
think create interactive class teachinglearning process subject kind history dr jose rizals life interactive discussion also little considerate especially problem lms matter one easily talk expert us,0
needs learn communicate students considerate start end class time,0
teaching strategies bit boring considerate even quizzes exams try listen recommendations always follows desire importantly responsive even class outside class concerns,0
based observed guess stop translating reading ppt expound subjecttopic check issues needed support reject ideas presented module correct others let student expressed selves class interactive activity make sure equal giving students task make sure quiz though students well quizzes especially exam least easy discussed problem never expound class makes learners confused examination frequently asked students affective learning least talked announcement class looks like interested subject let subject boring though fun discussed,0
